全局样本索引,来源划分,来源内索引,真实标签名_仅离线评估使用,真实开放集标签_仅离线评估使用,未知分数,未知细分类标签,是否不确定样本
10542,unknown,7982,6-1,16,0.96448296,8,False
10543,unknown,7983,6-1,16,0.96510017,8,False
10544,unknown,7984,6-1,16,0.9627636,8,False
10545,unknown,7985,6-1,16,0.9645423,8,False
10546,unknown,7986,6-1,16,0.9647031,8,False
10547,unknown,7987,6-1,16,0.96439123,10,False
10548,unknown,7988,6-1,16,0.9640162,-1,True
10549,unknown,7989,6-1,16,0.96493673,8,False
10550,unknown,7990,6-1,16,0.9629565,10,False
10551,unknown,7991,6-1,16,0.96533304,8,False
10552,unknown,7992,6-1,16,0.9648803,8,False
10553,unknown,7993,6-1,16,0.96426916,10,False
10554,unknown,7994,6-1,16,0.964712,8,False
10555,unknown,7995,6-1,16,0.964607,8,False
10556,unknown,7996,6-1,16,0.96315163,8,False
10557,unknown,7997,6-1,16,0.9646456,8,False
10558,unknown,7998,6-1,16,0.9638976,8,False
10559,unknown,7999,6-1,16,0.9631773,8,False
10560,unknown,8000,8-18,16,0.96135056,5,False
10561,unknown,8001,8-18,16,0.9628998,5,False
10562,unknown,8002,8-18,16,0.961045,5,False
10563,unknown,8003,8-18,16,0.9578502,-1,True
10564,unknown,8004,8-18,16,0.9630798,5,False
10565,unknown,8005,8-18,16,0.961247,5,False
10566,unknown,8006,8-18,16,0.96205884,5,False
10567,unknown,8007,8-18,16,0.96143687,5,False
10568,unknown,8008,8-18,16,0.962346,-1,True
10569,unknown,8009,8-18,16,0.95612633,-1,True
10570,unknown,8010,8-18,16,0.96324444,5,False
10571,unknown,8011,8-18,16,0.96189547,5,False
10572,unknown,8012,8-18,16,0.96173203,5,False
10573,unknown,8013,8-18,16,0.9618887,5,False
10574,unknown,8014,8-18,16,0.96188104,-1,True
10575,unknown,8015,8-18,16,0.9620451,5,False
10576,unknown,8016,8-18,16,0.9577861,-1,True
10577,unknown,8017,8-18,16,0.9631069,5,False
10578,unknown,8018,8-18,16,0.9498992,5,False
10579,unknown,8019,8-18,16,0.95767957,2,False
10580,unknown,8020,8-18,16,0.961514,5,False
10581,unknown,8021,8-18,16,0.962564,5,False
10582,unknown,8022,8-18,16,0.96079063,5,False
10583,unknown,8023,8-18,16,0.96416277,5,False
10584,unknown,8024,8-18,16,0.9639729,5,False
10585,unknown,8025,8-18,16,0.96072733,5,False
10586,unknown,8026,8-18,16,0.9610481,2,False
10587,unknown,8027,8-18,16,0.9633695,5,False
10588,unknown,8028,8-18,16,0.96294564,5,False
10589,unknown,8029,8-18,16,0.9626598,5,False
10590,unknown,8030,8-18,16,0.9551116,5,False
10591,unknown,8031,8-18,16,0.96137536,5,False
10592,unknown,8032,8-18,16,0.95889115,2,False
10593,unknown,8033,8-18,16,0.9605719,5,False
10594,unknown,8034,8-18,16,0.96207184,5,False
10595,unknown,8035,8-18,16,0.9621856,5,False
10596,unknown,8036,8-18,16,0.96097296,5,False
10597,unknown,8037,8-18,16,0.96368504,5,False
10598,unknown,8038,8-18,16,0.956891,-1,True
10599,unknown,8039,8-18,16,0.9615166,2,False
10600,unknown,8040,8-18,16,0.961757,2,False
10601,unknown,8041,8-18,16,0.95352995,2,False
10602,unknown,8042,8-18,16,0.9574861,-1,True
10603,unknown,8043,8-18,16,0.96003497,2,False
10604,unknown,8044,8-18,16,0.96040475,5,False
10605,unknown,8045,8-18,16,0.9611813,5,False
10606,unknown,8046,8-18,16,0.9597528,2,False
10607,unknown,8047,8-18,16,0.9626969,-1,True
10608,unknown,8048,8-18,16,0.9621283,-1,True
10609,unknown,8049,8-18,16,0.9618796,5,False
10610,unknown,8050,8-18,16,0.9632457,5,False
10611,unknown,8051,8-18,16,0.9569397,-1,True
10612,unknown,8052,8-18,16,0.957657,5,False
10613,unknown,8053,8-18,16,0.9622327,-1,True
10614,unknown,8054,8-18,16,0.96287054,5,False
10615,unknown,8055,8-18,16,0.9558973,2,False
10616,unknown,8056,8-18,16,0.96202785,5,False
10617,unknown,8057,8-18,16,0.960345,5,False
10618,unknown,8058,8-18,16,0.96282554,5,False
10619,unknown,8059,8-18,16,0.95637333,-1,True
10620,unknown,8060,8-18,16,0.9619307,-1,True
10621,unknown,8061,8-18,16,0.9626741,5,False
10622,unknown,8062,8-18,16,0.96170706,5,False
10623,unknown,8063,8-18,16,0.9604362,5,False
10624,unknown,8064,8-18,16,0.96248335,5,False
10625,unknown,8065,8-18,16,0.96029145,5,False
10626,unknown,8066,8-18,16,0.9617212,5,False
10627,unknown,8067,8-18,16,0.9617853,5,False
10628,unknown,8068,8-18,16,0.9610755,5,False
10629,unknown,8069,8-18,16,0.96253526,5,False
10630,unknown,8070,8-18,16,0.9621914,5,False
10631,unknown,8071,8-18,16,0.95412296,-1,True
10632,unknown,8072,8-18,16,0.961893,5,False
10633,unknown,8073,8-18,16,0.9531286,2,False
10634,unknown,8074,8-18,16,0.96107405,5,False
10635,unknown,8075,8-18,16,0.95543027,2,False
10636,unknown,8076,8-18,16,0.9630575,5,False
10637,unknown,8077,8-18,16,0.9543184,2,False
10638,unknown,8078,8-18,16,0.96159565,5,False
10639,unknown,8079,8-18,16,0.9636496,5,False
10640,unknown,8080,8-18,16,0.96361434,5,False
10641,unknown,8081,8-18,16,0.96377933,5,False
10642,unknown,8082,8-18,16,0.96030635,2,False
10643,unknown,8083,8-18,16,0.96187764,5,False
10644,unknown,8084,8-18,16,0.96070325,5,False
10645,unknown,8085,8-18,16,0.9607429,5,False
10646,unknown,8086,8-18,16,0.9608777,5,False
10647,unknown,8087,8-18,16,0.9638585,5,False
10648,unknown,8088,8-18,16,0.95488226,2,False
10649,unknown,8089,8-18,16,0.9604271,5,False
10650,unknown,8090,8-18,16,0.9559167,-1,True
10651,unknown,8091,8-18,16,0.95955926,2,False
10652,unknown,8092,8-18,16,0.96249753,5,False
10653,unknown,8093,8-18,16,0.9586665,5,False
10654,unknown,8094,8-18,16,0.9540763,-1,True
10655,unknown,8095,8-18,16,0.95419854,-1,True
10656,unknown,8096,8-18,16,0.96069664,5,False
10657,unknown,8097,8-18,16,0.96119857,5,False
10658,unknown,8098,8-18,16,0.96174,5,False
10659,unknown,8099,8-18,16,0.9621875,5,False
10660,unknown,8100,8-18,16,0.96057004,5,False
10661,unknown,8101,8-18,16,0.96192575,5,False
10662,unknown,8102,8-18,16,0.95664614,5,False
10663,unknown,8103,8-18,16,0.95942867,5,False
10664,unknown,8104,8-18,16,0.9634928,5,False
10665,unknown,8105,8-18,16,0.95963275,2,False
10666,unknown,8106,8-18,16,0.95344067,-1,True
10667,unknown,8107,8-18,16,0.9584201,5,False
10668,unknown,8108,8-18,16,0.9639184,5,False
10669,unknown,8109,8-18,16,0.9621828,5,False
10670,unknown,8110,8-18,16,0.9615481,5,False
10671,unknown,8111,8-18,16,0.95816976,-1,True
10672,unknown,8112,8-18,16,0.961581,5,False
10673,unknown,8113,8-18,16,0.96267474,5,False
10674,unknown,8114,8-18,16,0.9596191,5,False
10675,unknown,8115,8-18,16,0.9607706,-1,True
10676,unknown,8116,8-18,16,0.96133405,5,False
10677,unknown,8117,8-18,16,0.9582717,2,False
10678,unknown,8118,8-18,16,0.96300864,5,False
10679,unknown,8119,8-18,16,0.95691586,-1,True
10680,unknown,8120,8-18,16,0.96009284,5,False
10681,unknown,8121,8-18,16,0.9610891,5,False
10682,unknown,8122,8-18,16,0.9621997,5,False
10683,unknown,8123,8-18,16,0.96211517,5,False
10684,unknown,8124,8-18,16,0.9625024,5,False
10685,unknown,8125,8-18,16,0.9633935,-1,True
10686,unknown,8126,8-18,16,0.9619938,5,False
10687,unknown,8127,8-18,16,0.95943093,5,False
10688,unknown,8128,8-18,16,0.9598725,2,False
10689,unknown,8129,8-18,16,0.96079904,5,False
10690,unknown,8130,8-18,16,0.9617443,5,False
10691,unknown,8131,8-18,16,0.9589082,2,False
10692,unknown,8132,8-18,16,0.95968914,-1,True
10693,unknown,8133,8-18,16,0.96057266,5,False
10694,unknown,8134,8-18,16,0.9631748,5,False
10695,unknown,8135,8-18,16,0.95532984,-1,True
10696,unknown,8136,8-18,16,0.96055293,5,False
10697,unknown,8137,8-18,16,0.9593428,5,False
10698,unknown,8138,8-18,16,0.9614591,-1,True
10699,unknown,8139,8-18,16,0.9600673,5,False
10700,unknown,8140,8-18,16,0.96413374,5,False
10701,unknown,8141,8-18,16,0.9562963,-1,True
10702,unknown,8142,8-18,16,0.9625445,5,False
10703,unknown,8143,8-18,16,0.9625939,5,False
10704,unknown,8144,8-18,16,0.9598162,5,False
10705,unknown,8145,8-18,16,0.95703185,2,False
10706,unknown,8146,8-18,16,0.9608302,5,False
10707,unknown,8147,8-18,16,0.9621527,5,False
10708,unknown,8148,8-18,16,0.9616685,5,False
10709,unknown,8149,8-18,16,0.9615182,5,False
10710,unknown,8150,8-18,16,0.9635643,5,False
10711,unknown,8151,8-18,16,0.9612352,5,False
10712,unknown,8152,8-18,16,0.96147513,2,False
10713,unknown,8153,8-18,16,0.96149445,2,False
10714,unknown,8154,8-18,16,0.96202713,5,False
10715,unknown,8155,8-18,16,0.95985985,5,False
10716,unknown,8156,8-18,16,0.9572176,-1,True
10717,unknown,8157,8-18,16,0.960518,2,False
10718,unknown,8158,8-18,16,0.9617653,2,False
10719,unknown,8159,8-18,16,0.96150225,5,False
10720,unknown,8160,8-18,16,0.96345854,-1,True
10721,unknown,8161,8-18,16,0.96364796,5,False
10722,unknown,8162,8-18,16,0.96185964,5,False
10723,unknown,8163,8-18,16,0.9633046,5,False
10724,unknown,8164,8-18,16,0.9636903,2,False
10725,unknown,8165,8-18,16,0.9627932,5,False
10726,unknown,8166,8-18,16,0.96387,5,False
10727,unknown,8167,8-18,16,0.9612675,5,False
10728,unknown,8168,8-18,16,0.96443367,5,False
10729,unknown,8169,8-18,16,0.96115845,2,False
10730,unknown,8170,8-18,16,0.9601705,5,False
10731,unknown,8171,8-18,16,0.9624649,5,False
10732,unknown,8172,8-18,16,0.96230495,5,False
10733,unknown,8173,8-18,16,0.9547165,-1,True
10734,unknown,8174,8-18,16,0.9605494,5,False
10735,unknown,8175,8-18,16,0.96187425,5,False
10736,unknown,8176,8-18,16,0.96162057,5,False
10737,unknown,8177,8-18,16,0.96020836,5,False
10738,unknown,8178,8-18,16,0.96318525,5,False
10739,unknown,8179,8-18,16,0.96179503,5,False
10740,unknown,8180,8-18,16,0.96032035,5,False
10741,unknown,8181,8-18,16,0.9610664,-1,True
10742,unknown,8182,8-18,16,0.9623308,5,False
10743,unknown,8183,8-18,16,0.9562114,-1,True
10744,unknown,8184,8-18,16,0.96180296,5,False
10745,unknown,8185,8-18,16,0.9636342,-1,True
10746,unknown,8186,8-18,16,0.9621205,2,False
10747,unknown,8187,8-18,16,0.9609625,5,False
10748,unknown,8188,8-18,16,0.9609963,5,False
10749,unknown,8189,8-18,16,0.9623216,-1,True
10750,unknown,8190,8-18,16,0.9558755,2,False
10751,unknown,8191,8-18,16,0.9615298,-1,True
10752,unknown,8192,8-18,16,0.9629499,5,False
10753,unknown,8193,8-18,16,0.96263385,5,False
10754,unknown,8194,8-18,16,0.96114355,5,False
10755,unknown,8195,8-18,16,0.9605639,5,False
10756,unknown,8196,8-18,16,0.9603685,5,False
10757,unknown,8197,8-18,16,0.9632095,5,False
10758,unknown,8198,8-18,16,0.9615734,2,False
10759,unknown,8199,8-18,16,0.9555573,2,False
10760,unknown,8200,8-18,16,0.9634918,5,False
10761,unknown,8201,8-18,16,0.9577918,2,False
10762,unknown,8202,8-18,16,0.96053046,5,False
10763,unknown,8203,8-18,16,0.9621847,2,False
10764,unknown,8204,8-18,16,0.96356785,5,False
10765,unknown,8205,8-18,16,0.9632089,5,False
10766,unknown,8206,8-18,16,0.9608951,5,False
10767,unknown,8207,8-18,16,0.9622343,5,False
10768,unknown,8208,8-18,16,0.9637855,5,False
10769,unknown,8209,8-18,16,0.96309817,5,False
10770,unknown,8210,8-18,16,0.95436144,2,False
10771,unknown,8211,8-18,16,0.96092045,5,False
10772,unknown,8212,8-18,16,0.9614114,5,False
10773,unknown,8213,8-18,16,0.9604832,5,False
10774,unknown,8214,8-18,16,0.9605287,2,False
10775,unknown,8215,8-18,16,0.96023375,5,False
10776,unknown,8216,8-18,16,0.9611413,2,False
10777,unknown,8217,8-18,16,0.96072364,5,False
10778,unknown,8218,8-18,16,0.96340615,5,False
10779,unknown,8219,8-18,16,0.962557,5,False
10780,unknown,8220,8-18,16,0.9616257,5,False
10781,unknown,8221,8-18,16,0.95895016,2,False
10782,unknown,8222,8-18,16,0.9617293,5,False
10783,unknown,8223,8-18,16,0.9528328,2,False
10784,unknown,8224,8-18,16,0.964065,5,False
10785,unknown,8225,8-18,16,0.96280336,2,False
10786,unknown,8226,8-18,16,0.9596399,5,False
10787,unknown,8227,8-18,16,0.9632223,2,False
10788,unknown,8228,8-18,16,0.9618952,5,False
10789,unknown,8229,8-18,16,0.96251094,5,False
10790,unknown,8230,8-18,16,0.9548433,2,False
10791,unknown,8231,8-18,16,0.9620234,2,False
10792,unknown,8232,8-18,16,0.9548491,2,False
10793,unknown,8233,8-18,16,0.96203095,5,False
10794,unknown,8234,8-18,16,0.96144706,5,False
10795,unknown,8235,8-18,16,0.9623137,5,False
10796,unknown,8236,8-18,16,0.9617069,5,False
10797,unknown,8237,8-18,16,0.95612353,-1,True
10798,unknown,8238,8-18,16,0.96341515,-1,True
10799,unknown,8239,8-18,16,0.9632888,-1,True
10800,unknown,8240,8-18,16,0.9607826,2,False
10801,unknown,8241,8-18,16,0.96094877,2,False
10802,unknown,8242,8-18,16,0.9621302,5,False
10803,unknown,8243,8-18,16,0.9584721,5,False
10804,unknown,8244,8-18,16,0.9624128,-1,True
10805,unknown,8245,8-18,16,0.9476976,5,False
10806,unknown,8246,8-18,16,0.96422446,5,False
10807,unknown,8247,8-18,16,0.9597341,5,False
10808,unknown,8248,8-18,16,0.9463867,5,False
10809,unknown,8249,8-18,16,0.96134156,5,False
10810,unknown,8250,8-18,16,0.9628751,5,False
10811,unknown,8251,8-18,16,0.96136254,5,False
10812,unknown,8252,8-18,16,0.9626162,5,False
10813,unknown,8253,8-18,16,0.9626937,-1,True
10814,unknown,8254,8-18,16,0.96063495,5,False
10815,unknown,8255,8-18,16,0.9539261,2,False
10816,unknown,8256,8-18,16,0.96179765,5,False
10817,unknown,8257,8-18,16,0.96325696,5,False
10818,unknown,8258,8-18,16,0.96176744,5,False
10819,unknown,8259,8-18,16,0.9611029,5,False
10820,unknown,8260,8-18,16,0.96064425,-1,True
10821,unknown,8261,8-18,16,0.96110153,5,False
10822,unknown,8262,8-18,16,0.96325433,5,False
10823,unknown,8263,8-18,16,0.9615103,5,False
10824,unknown,8264,8-18,16,0.9605148,5,False
10825,unknown,8265,8-18,16,0.96021557,2,False
10826,unknown,8266,8-18,16,0.9574638,-1,True
10827,unknown,8267,8-18,16,0.9596175,2,False
10828,unknown,8268,8-18,16,0.96283406,5,False
10829,unknown,8269,8-18,16,0.96034425,2,False
10830,unknown,8270,8-18,16,0.95578295,2,False
10831,unknown,8271,8-18,16,0.954954,2,False
10832,unknown,8272,8-18,16,0.96233594,-1,True
10833,unknown,8273,8-18,16,0.96326387,-1,True
10834,unknown,8274,8-18,16,0.96343315,5,False
10835,unknown,8275,8-18,16,0.9616194,5,False
10836,unknown,8276,8-18,16,0.9612457,5,False
10837,unknown,8277,8-18,16,0.94577926,5,False
10838,unknown,8278,8-18,16,0.9548722,-1,True
10839,unknown,8279,8-18,16,0.96278423,2,False
10840,unknown,8280,8-18,16,0.9629885,5,False
10841,unknown,8281,8-18,16,0.9611954,-1,True
10842,unknown,8282,8-18,16,0.96222216,-1,True
10843,unknown,8283,8-18,16,0.96068364,5,False
10844,unknown,8284,8-18,16,0.96326894,5,False
10845,unknown,8285,8-18,16,0.9620829,5,False
10846,unknown,8286,8-18,16,0.9560106,2,False
10847,unknown,8287,8-18,16,0.9608409,-1,True
10848,unknown,8288,8-18,16,0.9621804,-1,True
10849,unknown,8289,8-18,16,0.96051955,5,False
10850,unknown,8290,8-18,16,0.95890355,2,False
10851,unknown,8291,8-18,16,0.96121573,5,False
10852,unknown,8292,8-18,16,0.9596687,-1,True
10853,unknown,8293,8-18,16,0.9591197,2,False
10854,unknown,8294,8-18,16,0.9637647,5,False
10855,unknown,8295,8-18,16,0.9529485,5,False
10856,unknown,8296,8-18,16,0.96244,5,False
10857,unknown,8297,8-18,16,0.9631389,5,False
10858,unknown,8298,8-18,16,0.96067625,5,False
10859,unknown,8299,8-18,16,0.96113515,5,False
10860,unknown,8300,8-18,16,0.96202475,-1,True
10861,unknown,8301,8-18,16,0.95994866,-1,True
10862,unknown,8302,8-18,16,0.96214104,5,False
10863,unknown,8303,8-18,16,0.96015984,2,False
10864,unknown,8304,8-18,16,0.96277654,5,False
10865,unknown,8305,8-18,16,0.95743215,-1,True
10866,unknown,8306,8-18,16,0.9613662,5,False
10867,unknown,8307,8-18,16,0.96189517,5,False
10868,unknown,8308,8-18,16,0.96223557,5,False
10869,unknown,8309,8-18,16,0.9614208,5,False
10870,unknown,8310,8-18,16,0.9591331,5,False
10871,unknown,8311,8-18,16,0.9611465,5,False
10872,unknown,8312,8-18,16,0.95822275,5,False
10873,unknown,8313,8-18,16,0.96139634,5,False
10874,unknown,8314,8-18,16,0.9594231,-1,True
10875,unknown,8315,8-18,16,0.9634747,5,False
10876,unknown,8316,8-18,16,0.9627063,2,False
10877,unknown,8317,8-18,16,0.9608523,5,False
10878,unknown,8318,8-18,16,0.9610801,5,False
10879,unknown,8319,8-18,16,0.96072555,-1,True
10880,unknown,8320,8-18,16,0.954353,5,False
10881,unknown,8321,8-18,16,0.962361,-1,True
10882,unknown,8322,8-18,16,0.95371586,-1,True
10883,unknown,8323,8-18,16,0.96005327,5,False
10884,unknown,8324,8-18,16,0.9634275,5,False
10885,unknown,8325,8-18,16,0.9608392,5,False
10886,unknown,8326,8-18,16,0.96020645,5,False
10887,unknown,8327,8-18,16,0.9595044,2,False
10888,unknown,8328,8-18,16,0.9616635,5,False
10889,unknown,8329,8-18,16,0.9600128,-1,True
10890,unknown,8330,8-18,16,0.96065223,5,False
10891,unknown,8331,8-18,16,0.95319027,2,False
10892,unknown,8332,8-18,16,0.96114004,5,False
10893,unknown,8333,8-18,16,0.95984155,2,False
10894,unknown,8334,8-18,16,0.9615046,-1,True
10895,unknown,8335,8-18,16,0.9614712,5,False
10896,unknown,8336,8-18,16,0.9615272,5,False
10897,unknown,8337,8-18,16,0.96301365,5,False
10898,unknown,8338,8-18,16,0.95556617,2,False
10899,unknown,8339,8-18,16,0.96265596,5,False
10900,unknown,8340,8-18,16,0.96128434,5,False
10901,unknown,8341,8-18,16,0.9619619,5,False
10902,unknown,8342,8-18,16,0.96198046,5,False
10903,unknown,8343,8-18,16,0.9617276,5,False
10904,unknown,8344,8-18,16,0.9588438,2,False
10905,unknown,8345,8-18,16,0.9535676,2,False
10906,unknown,8346,8-18,16,0.9619858,5,False
10907,unknown,8347,8-18,16,0.96123695,5,False
10908,unknown,8348,8-18,16,0.9626521,5,False
10909,unknown,8349,8-18,16,0.96248066,5,False
10910,unknown,8350,8-18,16,0.95657563,5,False
10911,unknown,8351,8-18,16,0.9623641,5,False
10912,unknown,8352,8-18,16,0.9607409,5,False
10913,unknown,8353,8-18,16,0.96136105,2,False
10914,unknown,8354,8-18,16,0.95733863,-1,True
10915,unknown,8355,8-18,16,0.9634218,5,False
10916,unknown,8356,8-18,16,0.9631492,5,False
10917,unknown,8357,8-18,16,0.9611267,5,False
10918,unknown,8358,8-18,16,0.956184,-1,True
10919,unknown,8359,8-18,16,0.9619637,5,False
10920,unknown,8360,8-18,16,0.96330416,5,False
10921,unknown,8361,8-18,16,0.9617614,5,False
10922,unknown,8362,8-18,16,0.962101,5,False
10923,unknown,8363,8-18,16,0.96145296,5,False
10924,unknown,8364,8-18,16,0.9627705,5,False
10925,unknown,8365,8-18,16,0.96187216,5,False
10926,unknown,8366,8-18,16,0.9620241,5,False
10927,unknown,8367,8-18,16,0.95874494,5,False
10928,unknown,8368,8-18,16,0.96136755,5,False
10929,unknown,8369,8-18,16,0.9635316,-1,True
10930,unknown,8370,8-18,16,0.9580292,5,False
10931,unknown,8371,8-18,16,0.9557959,2,False
10932,unknown,8372,8-18,16,0.9622196,5,False
10933,unknown,8373,8-18,16,0.9613321,5,False
10934,unknown,8374,8-18,16,0.96225655,5,False
10935,unknown,8375,8-18,16,0.95724833,5,False
10936,unknown,8376,8-18,16,0.961297,5,False
10937,unknown,8377,8-18,16,0.9632804,-1,True
10938,unknown,8378,8-18,16,0.9628111,5,False
10939,unknown,8379,8-18,16,0.96288717,5,False
10940,unknown,8380,8-18,16,0.9631809,-1,True
10941,unknown,8381,8-18,16,0.96174794,2,False
10942,unknown,8382,8-18,16,0.95364606,-1,True
10943,unknown,8383,8-18,16,0.9626848,5,False
10944,unknown,8384,8-18,16,0.96232736,5,False
10945,unknown,8385,8-18,16,0.96224564,5,False
10946,unknown,8386,8-18,16,0.96377116,5,False
10947,unknown,8387,8-18,16,0.9632988,5,False
10948,unknown,8388,8-18,16,0.9551631,2,False
10949,unknown,8389,8-18,16,0.96214885,5,False
10950,unknown,8390,8-18,16,0.9615332,5,False
10951,unknown,8391,8-18,16,0.96101004,-1,True
10952,unknown,8392,8-18,16,0.96271,2,False
10953,unknown,8393,8-18,16,0.96290267,5,False
10954,unknown,8394,8-18,16,0.9641634,5,False
10955,unknown,8395,8-18,16,0.96156967,5,False
10956,unknown,8396,8-18,16,0.96221644,5,False
10957,unknown,8397,8-18,16,0.9617368,5,False
10958,unknown,8398,8-18,16,0.9631795,-1,True
10959,unknown,8399,8-18,16,0.96380043,5,False
10960,unknown,8400,8-18,16,0.9624912,5,False
10961,unknown,8401,8-18,16,0.9621054,5,False
10962,unknown,8402,8-18,16,0.9620103,-1,True
10963,unknown,8403,8-18,16,0.960527,5,False
10964,unknown,8404,8-18,16,0.9624628,5,False
10965,unknown,8405,8-18,16,0.96124005,5,False
10966,unknown,8406,8-18,16,0.9612305,5,False
10967,unknown,8407,8-18,16,0.9587117,2,False
10968,unknown,8408,8-18,16,0.96171844,5,False
10969,unknown,8409,8-18,16,0.9609401,2,False
10970,unknown,8410,8-18,16,0.961639,5,False
10971,unknown,8411,8-18,16,0.96139896,2,False
10972,unknown,8412,8-18,16,0.9627687,5,False
10973,unknown,8413,8-18,16,0.9626172,5,False
10974,unknown,8414,8-18,16,0.9609008,5,False
10975,unknown,8415,8-18,16,0.96084285,5,False
10976,unknown,8416,8-18,16,0.9620618,5,False
10977,unknown,8417,8-18,16,0.9623233,-1,True
10978,unknown,8418,8-18,16,0.95622057,-1,True
10979,unknown,8419,8-18,16,0.96120477,5,False
10980,unknown,8420,8-18,16,0.9600411,5,False
10981,unknown,8421,8-18,16,0.9558513,2,False
10982,unknown,8422,8-18,16,0.95674276,2,False
10983,unknown,8423,8-18,16,0.96177536,2,False
10984,unknown,8424,8-18,16,0.95497626,-1,True
10985,unknown,8425,8-18,16,0.96063554,5,False
10986,unknown,8426,8-18,16,0.96126384,5,False
10987,unknown,8427,8-18,16,0.9581869,2,False
10988,unknown,8428,8-18,16,0.9541841,2,False
10989,unknown,8429,8-18,16,0.9601882,2,False
10990,unknown,8430,8-18,16,0.96016544,5,False
10991,unknown,8431,8-18,16,0.962362,5,False
10992,unknown,8432,8-18,16,0.9626995,-1,True
10993,unknown,8433,8-18,16,0.9623911,5,False
10994,unknown,8434,8-18,16,0.96176934,5,False
10995,unknown,8435,8-18,16,0.9591528,2,False
10996,unknown,8436,8-18,16,0.9606034,-1,True
10997,unknown,8437,8-18,16,0.9535183,2,False
10998,unknown,8438,8-18,16,0.9609396,5,False
10999,unknown,8439,8-18,16,0.96385944,5,False
11000,unknown,8440,8-18,16,0.96257085,-1,True
11001,unknown,8441,8-18,16,0.96134007,5,False
11002,unknown,8442,8-18,16,0.9606392,5,False
11003,unknown,8443,8-18,16,0.9610865,5,False
11004,unknown,8444,8-18,16,0.9634983,5,False
11005,unknown,8445,8-18,16,0.9606481,5,False
11006,unknown,8446,8-18,16,0.9555142,2,False
11007,unknown,8447,8-18,16,0.9624528,5,False
11008,unknown,8448,8-18,16,0.9575413,2,False
11009,unknown,8449,8-18,16,0.96116424,5,False
11010,unknown,8450,8-18,16,0.962454,-1,True
